id_lectura,id_sensor,id_lote,temperatura,humedad,timestamp,_tipo_proceso,_es_anomalia,_tipo_anomalia
961,1,1,23.11,51.87,2026-06-07 22:00:00,lavado,False,
962,1,1,23.82,49.96,2026-06-07 22:10:00,lavado,False,
963,1,1,22.51,51.31,2026-06-07 22:20:00,lavado,False,
964,1,1,23.29,49.47,2026-06-07 22:30:00,lavado,False,
965,1,1,23.37,52.21,2026-06-07 22:40:00,lavado,False,
966,1,1,23.72,53.73,2026-06-07 22:50:00,lavado,False,
967,1,1,21.94,50.13,2026-06-07 23:00:00,lavado,False,
968,1,1,22.6,49.84,2026-06-07 23:10:00,lavado,False,
969,1,1,22.04,47.01,2026-06-07 23:20:00,lavado,False,
970,1,1,22.61,48.4,2026-06-07 23:30:00,lavado,False,
971,1,1,22.58,48.32,2026-06-07 23:40:00,lavado,False,
972,1,1,21.62,50.35,2026-06-07 23:50:00,lavado,False,
973,1,1,22.62,51.02,2026-06-08 00:00:00,lavado,False,
974,1,1,24.25,89.88,2026-06-08 00:10:00,lavado,True,humedad_critica
975,1,1,21.49,53.03,2026-06-08 00:20:00,lavado,False,
976,1,1,21.8,47.79,2026-06-08 00:30:00,lavado,False,
977,1,1,,49.72,2026-06-08 00:40:00,lavado,False,
978,1,1,21.87,97.72,2026-06-08 00:50:00,lavado,True,humedad_critica
979,1,1,21.99,47.19,2026-06-08 01:00:00,lavado,False,
980,1,1,23.44,51.01,2026-06-08 01:10:00,lavado,False,
981,1,1,22.24,46.92,2026-06-08 01:20:00,lavado,False,
982,1,1,22.21,50.04,2026-06-08 01:30:00,lavado,False,
983,1,1,23.81,48.16,2026-06-08 01:40:00,lavado,False,
984,1,1,22.88,51.67,2026-06-08 01:50:00,lavado,False,
985,1,1,21.13,52.48,2026-06-08 02:00:00,lavado,False,
986,1,1,22.18,51.18,2026-06-08 02:10:00,lavado,False,
987,1,1,23.42,52.79,2026-06-08 02:20:00,lavado,False,
988,1,1,23.77,45.99,2026-06-08 02:30:00,lavado,False,
989,1,1,22.81,51.15,2026-06-08 02:40:00,lavado,False,
990,1,1,23.39,51.96,2026-06-08 02:50:00,lavado,False,
991,1,1,41.99,52.36,2026-06-08 03:00:00,lavado,True,temperatura_alta
992,1,1,23.43,52.12,2026-06-08 03:10:00,lavado,False,
993,1,1,23.06,52.71,2026-06-08 03:20:00,lavado,False,
994,1,1,24.79,,2026-06-08 03:30:00,lavado,False,
995,1,1,21.75,49.21,2026-06-08 03:40:00,lavado,False,
996,1,1,105.32,50.85,2026-06-08 03:50:00,lavado,True,valor_imposible
997,1,1,24.51,54.33,2026-06-08 04:00:00,lavado,False,
998,1,1,24.87,53.21,2026-06-08 04:10:00,lavado,False,
999,1,1,25.1,53.88,2026-06-08 04:20:00,lavado,False,
1000,1,1,26.79,54.61,2026-06-08 04:30:00,lavado,False,
1001,1,1,23.87,53.76,2026-06-08 04:40:00,lavado,False,
1002,1,1,26.21,55.47,2026-06-08 04:50:00,lavado,False,
1003,1,1,25.12,55.59,2026-06-08 05:00:00,lavado,False,
1004,1,1,26.38,58.61,2026-06-08 05:10:00,lavado,False,
1005,1,1,25.21,52.65,2026-06-08 05:20:00,lavado,False,
1006,1,1,25.73,52.89,2026-06-08 05:30:00,lavado,False,
1007,1,1,25.44,,2026-06-08 05:40:00,lavado,False,
1008,1,1,25.98,55.02,2026-06-08 05:50:00,lavado,False,
1009,1,1,26.11,58.36,2026-06-08 06:00:00,lavado,False,
1010,1,1,26.69,57.28,2026-06-08 06:10:00,lavado,False,
1011,1,1,27.06,56.56,2026-06-08 06:20:00,lavado,False,
1012,1,1,27.25,57.85,2026-06-08 06:30:00,lavado,False,
1013,1,1,27.24,56.31,2026-06-08 06:40:00,lavado,False,
1014,1,1,27.66,54.94,2026-06-08 06:50:00,lavado,False,
1015,1,1,27.86,60.19,2026-06-08 07:00:00,lavado,False,
1016,1,1,27.49,56.76,2026-06-08 07:10:00,lavado,False,
1017,1,1,28.87,58.4,2026-06-08 07:20:00,lavado,False,
1018,1,1,28.04,51.54,2026-06-08 07:30:00,lavado,False,
1019,1,1,28.6,52.06,2026-06-08 07:40:00,lavado,False,
1020,1,1,29.52,57.02,2026-06-08 07:50:00,lavado,False,
1021,1,1,29.3,55.06,2026-06-08 08:00:00,lavado,False,
1022,1,1,27.41,57.56,2026-06-08 08:10:00,lavado,False,
1023,1,1,28.77,56.23,2026-06-08 08:20:00,lavado,False,
1024,1,1,29.0,62.91,2026-06-08 08:30:00,lavado,False,
1025,1,1,29.74,59.64,2026-06-08 08:40:00,lavado,False,
1026,1,1,29.88,,2026-06-08 08:50:00,lavado,False,
1027,1,1,29.18,53.73,2026-06-08 09:00:00,lavado,False,
1028,1,1,29.3,82.58,2026-06-08 09:10:00,lavado,True,humedad_ambiental_alta
1029,1,1,29.3,82.58,2026-06-08 09:20:00,lavado,True,lectura_estancada
1030,1,1,30.27,59.54,2026-06-08 09:30:00,lavado,False,
1031,1,1,30.27,58.28,2026-06-08 09:40:00,lavado,False,
1032,1,1,30.03,56.1,2026-06-08 09:50:00,lavado,False,
1033,1,1,28.21,58.87,2026-06-08 10:00:00,lavado,False,
1034,1,1,30.31,61.08,2026-06-08 10:10:00,lavado,False,
1035,1,1,31.38,61.89,2026-06-08 10:20:00,lavado,False,
1036,1,1,29.4,58.12,2026-06-08 10:30:00,lavado,False,
1037,1,1,30.64,,2026-06-08 10:40:00,lavado,False,
1038,1,1,31.5,61.2,2026-06-08 10:50:00,lavado,False,
1039,1,1,30.05,57.24,2026-06-08 11:00:00,lavado,False,
1040,1,1,31.04,56.85,2026-06-08 11:10:00,lavado,False,
1041,1,1,30.25,58.85,2026-06-08 11:20:00,lavado,False,
1042,1,1,31.74,58.39,2026-06-08 11:30:00,lavado,False,
1043,1,1,42.53,60.13,2026-06-08 11:40:00,lavado,True,temperatura_alta
1044,1,1,30.43,58.57,2026-06-08 11:50:00,lavado,False,
1045,1,1,31.13,56.05,2026-06-08 12:00:00,lavado,False,
1046,1,1,30.08,60.47,2026-06-08 12:10:00,lavado,False,
1047,1,1,29.99,55.86,2026-06-08 12:20:00,lavado,False,
1048,1,1,31.0,61.29,2026-06-08 12:30:00,lavado,False,
1049,1,1,30.4,55.08,2026-06-08 12:40:00,lavado,False,
1050,1,1,30.97,55.63,2026-06-08 12:50:00,lavado,False,
1051,1,1,30.61,57.11,2026-06-08 13:00:00,lavado,False,
1052,1,1,29.39,57.93,2026-06-08 13:10:00,lavado,False,
1053,1,1,30.11,57.44,2026-06-08 13:20:00,lavado,False,
1054,1,1,30.67,57.75,2026-06-08 13:30:00,lavado,False,
1055,1,1,30.91,59.11,2026-06-08 13:40:00,lavado,False,
1056,1,1,29.49,56.7,2026-06-08 13:50:00,lavado,False,
1057,1,1,28.65,58.9,2026-06-08 14:00:00,lavado,False,
1058,1,1,29.59,53.45,2026-06-08 14:10:00,lavado,False,
1059,1,1,29.35,56.26,2026-06-08 14:20:00,lavado,False,
1060,1,1,30.93,54.52,2026-06-08 14:30:00,lavado,False,
1061,1,1,28.41,60.0,2026-06-08 14:40:00,lavado,False,
1062,1,1,30.53,56.13,2026-06-08 14:50:00,lavado,False,
1063,1,1,28.82,58.7,2026-06-08 15:00:00,lavado,False,
1064,1,1,27.34,53.57,2026-06-08 15:10:00,lavado,False,
1065,1,1,28.85,60.22,2026-06-08 15:20:00,lavado,False,
1066,1,1,28.59,57.14,2026-06-08 15:30:00,lavado,False,
1067,1,1,29.7,60.97,2026-06-08 15:40:00,lavado,False,
1068,1,1,28.19,56.53,2026-06-08 15:50:00,lavado,False,
1069,1,1,29.96,53.32,2026-06-08 16:00:00,lavado,False,
1070,1,1,29.17,54.13,2026-06-08 16:10:00,lavado,False,
1071,1,1,28.27,55.47,2026-06-08 16:20:00,lavado,False,
1072,1,1,27.26,53.78,2026-06-08 16:30:00,lavado,False,
1073,1,1,28.09,57.52,2026-06-08 16:40:00,lavado,False,
1074,1,1,27.6,55.46,2026-06-08 16:50:00,lavado,False,
1075,1,1,27.99,53.15,2026-06-08 17:00:00,lavado,False,
1076,1,1,27.96,56.51,2026-06-08 17:10:00,lavado,False,
1077,1,1,29.28,53.9,2026-06-08 17:20:00,lavado,False,
1078,1,1,26.66,55.96,2026-06-08 17:30:00,lavado,False,
1079,1,1,27.5,53.13,2026-06-08 17:40:00,lavado,False,
1080,1,1,26.35,55.05,2026-06-08 17:50:00,lavado,False,
1081,1,1,25.84,52.92,2026-06-08 18:00:00,lavado,False,
1082,1,1,26.4,55.5,2026-06-08 18:10:00,lavado,False,
1083,1,1,25.67,49.6,2026-06-08 18:20:00,lavado,False,
1084,1,1,24.44,50.54,2026-06-08 18:30:00,lavado,False,
1085,1,1,24.75,52.52,2026-06-08 18:40:00,lavado,False,
1086,1,1,24.68,51.2,2026-06-08 18:50:00,lavado,False,
1087,1,1,24.85,51.5,2026-06-08 19:00:00,lavado,False,
1088,1,1,26.36,53.49,2026-06-08 19:10:00,lavado,False,
1089,1,1,25.14,51.02,2026-06-08 19:20:00,lavado,False,
1090,1,1,24.62,52.39,2026-06-08 19:30:00,lavado,False,
1091,1,1,25.28,49.71,2026-06-08 19:40:00,lavado,False,
1092,1,1,24.68,47.25,2026-06-08 19:50:00,lavado,False,
1093,1,1,118.53,52.64,2026-06-08 20:00:00,lavado,True,valor_imposible
1094,1,1,23.65,51.35,2026-06-08 20:10:00,lavado,False,
1095,1,1,24.18,50.53,2026-06-08 20:20:00,lavado,False,
1096,1,1,23.97,50.75,2026-06-08 20:30:00,lavado,False,
1097,1,1,24.61,53.11,2026-06-08 20:40:00,lavado,False,
1098,1,1,23.8,51.82,2026-06-08 20:50:00,lavado,False,
1099,1,1,23.11,51.55,2026-06-08 21:00:00,lavado,False,
1100,1,1,22.94,52.04,2026-06-08 21:10:00,lavado,False,
1101,1,1,25.2,49.46,2026-06-08 21:20:00,lavado,False,
1102,1,1,21.57,48.46,2026-06-08 21:30:00,lavado,False,
1103,1,1,24.21,50.52,2026-06-08 21:40:00,lavado,False,
1104,1,1,23.33,51.3,2026-06-08 21:50:00,lavado,False,
1105,1,1,23.42,51.6,2026-06-08 22:00:00,lavado,False,
1106,1,1,23.69,86.04,2026-06-08 22:10:00,lavado,True,humedad_ambiental_alta
1107,1,1,22.63,47.73,2026-06-08 22:20:00,lavado,False,
1108,1,1,24.17,49.27,2026-06-08 22:30:00,lavado,False,
1109,1,1,23.39,49.0,2026-06-08 22:40:00,lavado,False,
1110,1,1,22.22,48.69,2026-06-08 22:50:00,lavado,False,
1111,1,1,23.79,49.71,2026-06-08 23:00:00,lavado,False,
1112,1,1,21.23,48.11,2026-06-08 23:10:00,lavado,False,
1113,1,1,23.99,48.05,2026-06-08 23:20:00,lavado,False,
1114,1,1,21.09,52.23,2026-06-08 23:30:00,lavado,False,
1115,1,1,23.06,48.26,2026-06-08 23:40:00,lavado,False,
1116,1,1,22.21,50.54,2026-06-08 23:50:00,lavado,False,
1117,1,1,22.07,50.66,2026-06-09 00:00:00,lavado,False,
1118,1,1,22.94,48.85,2026-06-09 00:10:00,lavado,False,
1119,1,1,22.63,48.01,2026-06-09 00:20:00,lavado,False,
1120,1,1,23.37,46.65,2026-06-09 00:30:00,lavado,False,
1121,1,1,21.26,49.63,2026-06-09 00:40:00,lavado,False,
1122,1,1,23.1,49.39,2026-06-09 00:50:00,lavado,False,
1123,1,1,22.96,47.83,2026-06-09 01:00:00,lavado,False,
1124,1,1,23.32,48.43,2026-06-09 01:10:00,lavado,False,
1125,1,1,22.35,47.96,2026-06-09 01:20:00,lavado,False,
1126,1,1,24.42,45.18,2026-06-09 01:30:00,lavado,False,
1127,1,1,23.27,45.37,2026-06-09 01:40:00,lavado,False,
1128,1,1,22.87,47.95,2026-06-09 01:50:00,lavado,False,
1129,1,1,21.37,49.69,2026-06-09 02:00:00,lavado,False,
1130,1,1,22.82,44.81,2026-06-09 02:10:00,lavado,False,
1131,1,1,23.9,51.99,2026-06-09 02:20:00,lavado,False,
1132,1,1,24.52,49.96,2026-06-09 02:30:00,lavado,False,
1133,1,1,23.47,52.02,2026-06-09 02:40:00,lavado,False,
1134,1,1,24.9,51.77,2026-06-09 02:50:00,lavado,False,
1135,1,1,36.98,50.04,2026-06-09 03:00:00,lavado,True,fluctuacion_termica
1136,1,1,24.17,54.33,2026-06-09 03:10:00,lavado,False,
1137,1,1,24.44,52.89,2026-06-09 03:20:00,lavado,False,
1138,1,1,24.21,49.96,2026-06-09 03:30:00,lavado,False,
1139,1,1,24.51,48.64,2026-06-09 03:40:00,lavado,False,
1140,1,1,23.58,52.97,2026-06-09 03:50:00,lavado,False,
1141,1,1,25.6,48.63,2026-06-09 04:00:00,lavado,False,
1142,1,1,25.43,50.62,2026-06-09 04:10:00,lavado,False,
1143,1,1,25.08,51.9,2026-06-09 04:20:00,lavado,False,
1144,1,1,25.76,51.34,2026-06-09 04:30:00,lavado,False,
1145,1,1,26.26,51.98,2026-06-09 04:40:00,lavado,False,
1146,1,1,25.8,49.89,2026-06-09 04:50:00,lavado,False,
1147,1,1,27.19,52.7,2026-06-09 05:00:00,lavado,False,
1148,1,1,26.2,48.74,2026-06-09 05:10:00,lavado,False,
1149,1,1,25.15,54.64,2026-06-09 05:20:00,lavado,False,
1150,1,1,26.21,48.54,2026-06-09 05:30:00,lavado,False,
1151,1,1,26.98,51.49,2026-06-09 05:40:00,lavado,False,
1152,1,1,40.93,52.61,2026-06-09 05:50:00,lavado,True,fluctuacion_termica
1153,2,2,27.59,65.0,2026-06-03 06:00:00,honey,False,
1154,2,2,28.51,63.04,2026-06-03 06:10:00,honey,False,
1155,2,2,27.99,65.0,2026-06-03 06:20:00,honey,False,
1156,2,2,26.63,65.0,2026-06-03 06:30:00,honey,False,
1157,2,2,27.73,65.0,2026-06-03 06:40:00,honey,False,
1158,2,2,27.64,65.0,2026-06-03 06:50:00,honey,False,
1159,2,2,30.01,63.7,2026-06-03 07:00:00,honey,False,
1160,2,2,27.77,63.83,2026-06-03 07:10:00,honey,False,
1161,2,2,30.25,65.0,2026-06-03 07:20:00,honey,False,
1162,2,2,29.01,65.0,2026-06-03 07:30:00,honey,False,
1163,2,2,28.43,65.0,2026-06-03 07:40:00,honey,False,
1164,2,2,31.31,65.0,2026-06-03 07:50:00,honey,False,
1165,2,2,28.82,65.0,2026-06-03 08:00:00,honey,False,
1166,2,2,12.59,64.0,2026-06-03 08:10:00,honey,True,fluctuacion_termica
1167,2,2,30.63,65.0,2026-06-03 08:20:00,honey,False,
1168,2,2,29.8,65.0,2026-06-03 08:30:00,honey,False,
1169,2,2,30.38,65.0,2026-06-03 08:40:00,honey,False,
1170,2,2,28.91,65.0,2026-06-03 08:50:00,honey,False,
1171,2,2,31.19,65.0,2026-06-03 09:00:00,honey,False,
1172,2,2,30.96,65.0,2026-06-03 09:10:00,honey,False,
1173,2,2,31.16,65.0,2026-06-03 09:20:00,honey,False,
1174,2,2,30.12,65.0,2026-06-03 09:30:00,honey,False,
1175,2,2,30.35,65.0,2026-06-03 09:40:00,honey,False,
1176,2,2,30.44,65.0,2026-06-03 09:50:00,honey,False,
1177,2,2,30.44,65.0,2026-06-03 10:00:00,honey,True,lectura_estancada
1178,2,2,31.66,65.0,2026-06-03 10:10:00,honey,False,
1179,2,2,31.59,65.0,2026-06-03 10:20:00,honey,False,
1180,2,2,31.06,91.72,2026-06-03 10:30:00,honey,True,humedad_critica
1181,2,2,31.7,65.0,2026-06-03 10:40:00,honey,False,
1182,2,2,31.69,65.0,2026-06-03 10:50:00,honey,False,
1183,2,2,32.57,65.0,2026-06-03 11:00:00,honey,False,
1184,2,2,31.81,65.0,2026-06-03 11:10:00,honey,False,
1185,2,2,31.75,65.0,2026-06-03 11:20:00,honey,False,
1186,2,2,31.47,88.15,2026-06-03 11:30:00,honey,True,humedad_ambiental_alta
1187,2,2,32.67,65.0,2026-06-03 11:40:00,honey,False,
1188,2,2,,92.32,2026-06-03 11:50:00,honey,True,humedad_critica
1189,2,2,32.04,65.0,2026-06-03 12:00:00,honey,False,
1190,2,2,31.29,65.0,2026-06-03 12:10:00,honey,False,
1191,2,2,30.97,65.0,2026-06-03 12:20:00,honey,False,
1192,2,2,32.24,65.0,2026-06-03 12:30:00,honey,False,
1193,2,2,30.65,65.0,2026-06-03 12:40:00,honey,False,
1194,2,2,31.49,65.0,2026-06-03 12:50:00,honey,False,
1195,2,2,29.83,65.0,2026-06-03 13:00:00,honey,False,
1196,2,2,30.21,65.0,2026-06-03 13:10:00,honey,False,
1197,2,2,30.97,65.0,2026-06-03 13:20:00,honey,False,
1198,2,2,30.77,65.0,2026-06-03 13:30:00,honey,False,
1199,2,2,30.7,65.0,2026-06-03 13:40:00,honey,False,
1200,2,2,31.67,65.0,2026-06-03 13:50:00,honey,False,
1201,2,2,31.64,65.0,2026-06-03 14:00:00,honey,False,
1202,2,2,31.11,65.0,2026-06-03 14:10:00,honey,False,
1203,2,2,29.95,65.0,2026-06-03 14:20:00,honey,False,
1204,2,2,30.58,65.0,2026-06-03 14:30:00,honey,False,
1205,2,2,32.1,,2026-06-03 14:40:00,honey,False,
1206,2,2,32.44,65.0,2026-06-03 14:50:00,honey,False,
1207,2,2,31.11,65.0,2026-06-03 15:00:00,honey,False,
1208,2,2,29.41,65.0,2026-06-03 15:10:00,honey,False,
1209,2,2,29.99,65.0,2026-06-03 15:20:00,honey,False,
1210,2,2,30.12,65.0,2026-06-03 15:30:00,honey,False,
1211,2,2,29.85,65.0,2026-06-03 15:40:00,honey,False,
1212,2,2,30.53,65.0,2026-06-03 15:50:00,honey,False,
1213,2,2,30.09,65.0,2026-06-03 16:00:00,honey,False,
1214,2,2,28.51,65.0,2026-06-03 16:10:00,honey,False,
1215,2,2,28.69,65.0,2026-06-03 16:20:00,honey,False,
1216,2,2,29.81,65.0,2026-06-03 16:30:00,honey,False,
1217,2,2,30.01,65.0,2026-06-03 16:40:00,honey,False,
1218,2,2,28.9,64.18,2026-06-03 16:50:00,honey,False,
1219,2,2,28.9,64.18,2026-06-03 17:00:00,honey,True,lectura_estancada
1220,2,2,28.09,63.6,2026-06-03 17:10:00,honey,False,
1221,2,2,27.02,65.0,2026-06-03 17:20:00,honey,False,
1222,2,2,27.4,65.0,2026-06-03 17:30:00,honey,False,
1223,2,2,40.62,62.19,2026-06-03 17:40:00,honey,True,temperatura_alta
1224,2,2,28.9,64.61,2026-06-03 17:50:00,honey,False,
1225,2,2,27.96,60.56,2026-06-03 18:00:00,honey,False,
1226,2,2,27.96,60.56,2026-06-03 18:10:00,honey,True,lectura_estancada
1227,2,2,27.24,59.31,2026-06-03 18:20:00,honey,False,
1228,2,2,25.92,62.49,2026-06-03 18:30:00,honey,False,
1229,2,2,26.14,64.13,2026-06-03 18:40:00,honey,False,
1230,2,2,26.88,64.9,2026-06-03 18:50:00,honey,False,
1231,2,2,27.07,65.0,2026-06-03 19:00:00,honey,False,
1232,2,2,26.3,63.28,2026-06-03 19:10:00,honey,False,
1233,2,2,26.54,62.74,2026-06-03 19:20:00,honey,False,
1234,2,2,25.65,61.58,2026-06-03 19:30:00,honey,False,
1235,2,2,25.16,62.88,2026-06-03 19:40:00,honey,False,
1236,2,2,25.58,89.7,2026-06-03 19:50:00,honey,True,humedad_ambiental_alta
1237,2,2,24.53,63.58,2026-06-03 20:00:00,honey,False,
1238,2,2,25.41,59.7,2026-06-03 20:10:00,honey,False,
1239,2,2,25.85,60.11,2026-06-03 20:20:00,honey,False,
1240,2,2,23.94,63.09,2026-06-03 20:30:00,honey,False,
1241,2,2,24.5,60.05,2026-06-03 20:40:00,honey,False,
1242,2,2,24.83,62.98,2026-06-03 20:50:00,honey,False,
1243,2,2,24.69,58.13,2026-06-03 21:00:00,honey,False,
1244,2,2,24.99,59.39,2026-06-03 21:10:00,honey,False,
1245,2,2,25.95,60.21,2026-06-03 21:20:00,honey,False,
1246,2,2,22.54,-4.34,2026-06-03 21:30:00,honey,True,valor_imposible
1247,2,2,23.41,61.75,2026-06-03 21:40:00,honey,False,
1248,2,2,23.55,60.24,2026-06-03 21:50:00,honey,False,
1249,2,2,23.02,58.38,2026-06-03 22:00:00,honey,False,
1250,2,2,23.41,61.35,2026-06-03 22:10:00,honey,False,
1251,2,2,24.52,60.0,2026-06-03 22:20:00,honey,False,
1252,2,2,22.72,58.73,2026-06-03 22:30:00,honey,False,
1253,2,2,23.14,61.0,2026-06-03 22:40:00,honey,False,
1254,2,2,24.63,61.29,2026-06-03 22:50:00,honey,False,
1255,2,2,23.03,53.63,2026-06-03 23:00:00,honey,False,
1256,2,2,22.18,61.89,2026-06-03 23:10:00,honey,False,
1257,2,2,23.24,57.49,2026-06-03 23:20:00,honey,False,
1258,2,2,24.85,61.48,2026-06-03 23:30:00,honey,False,
1259,2,2,23.53,58.33,2026-06-03 23:40:00,honey,False,
1260,2,2,23.4,59.34,2026-06-03 23:50:00,honey,False,
1261,2,2,24.78,59.72,2026-06-04 00:00:00,honey,False,
1262,2,2,24.08,61.21,2026-06-04 00:10:00,honey,False,
1263,2,2,22.58,60.38,2026-06-04 00:20:00,honey,False,
1264,2,2,23.3,53.85,2026-06-04 00:30:00,honey,False,
1265,2,2,21.86,56.87,2026-06-04 00:40:00,honey,False,
1266,2,2,24.02,59.17,2026-06-04 00:50:00,honey,False,
1267,2,2,23.78,62.88,2026-06-04 01:00:00,honey,False,
1268,2,2,22.67,58.98,2026-06-04 01:10:00,honey,False,
1269,2,2,23.98,57.62,2026-06-04 01:20:00,honey,False,
1270,2,2,23.83,55.96,2026-06-04 01:30:00,honey,False,
1271,2,2,25.0,57.87,2026-06-04 01:40:00,honey,False,
1272,2,2,25.58,59.26,2026-06-04 01:50:00,honey,False,
1273,2,2,24.86,59.31,2026-06-04 02:00:00,honey,False,
1274,2,2,24.1,58.35,2026-06-04 02:10:00,honey,False,
1275,2,2,24.32,60.27,2026-06-04 02:20:00,honey,False,
1276,2,2,23.7,59.5,2026-06-04 02:30:00,honey,False,
1277,2,2,23.95,64.48,2026-06-04 02:40:00,honey,False,
1278,2,2,24.48,63.1,2026-06-04 02:50:00,honey,False,
1279,2,2,24.52,60.67,2026-06-04 03:00:00,honey,False,
1280,2,2,23.74,59.4,2026-06-04 03:10:00,honey,False,
1281,2,2,25.1,63.62,2026-06-04 03:20:00,honey,False,
1282,2,2,41.33,63.38,2026-06-04 03:30:00,honey,True,temperatura_alta
1283,2,2,26.51,60.66,2026-06-04 03:40:00,honey,False,
1284,2,2,27.26,59.98,2026-06-04 03:50:00,honey,False,
1285,2,2,24.89,58.7,2026-06-04 04:00:00,honey,False,
1286,2,2,27.52,62.94,2026-06-04 04:10:00,honey,False,
1287,2,2,25.54,,2026-06-04 04:20:00,honey,False,
1288,2,2,26.52,65.0,2026-06-04 04:30:00,honey,False,
1289,2,2,24.89,61.34,2026-06-04 04:40:00,honey,False,
1290,2,2,25.93,58.12,2026-06-04 04:50:00,honey,False,
1291,2,2,27.31,61.73,2026-06-04 05:00:00,honey,False,
1292,2,2,27.23,65.0,2026-06-04 05:10:00,honey,False,
1293,2,2,26.52,61.83,2026-06-04 05:20:00,honey,False,
1294,2,2,27.07,64.85,2026-06-04 05:30:00,honey,False,
1295,2,2,26.7,61.82,2026-06-04 05:40:00,honey,False,
1296,2,2,28.17,64.05,2026-06-04 05:50:00,honey,False,
1297,2,2,25.86,61.05,2026-06-04 06:00:00,honey,False,
1298,2,2,28.88,64.51,2026-06-04 06:10:00,honey,False,
1299,2,2,27.24,63.57,2026-06-04 06:20:00,honey,False,
1300,2,2,28.03,65.0,2026-06-04 06:30:00,honey,False,
1301,2,2,27.11,62.64,2026-06-04 06:40:00,honey,False,
1302,2,2,28.58,64.33,2026-06-04 06:50:00,honey,False,
1303,2,2,28.99,62.27,2026-06-04 07:00:00,honey,False,
1304,2,2,28.99,65.0,2026-06-04 07:10:00,honey,False,
1305,2,2,29.26,65.0,2026-06-04 07:20:00,honey,False,
1306,2,2,28.95,63.65,2026-06-04 07:30:00,honey,False,
1307,2,2,29.13,65.0,2026-06-04 07:40:00,honey,False,
1308,2,2,29.25,63.91,2026-06-04 07:50:00,honey,False,
1309,2,2,29.11,65.0,2026-06-04 08:00:00,honey,False,
1310,2,2,29.35,65.0,2026-06-04 08:10:00,honey,False,
1311,2,2,91.76,65.0,2026-06-04 08:20:00,honey,True,valor_imposible
1312,2,2,29.21,65.0,2026-06-04 08:30:00,honey,False,
1313,2,2,29.71,64.27,2026-06-04 08:40:00,honey,False,
1314,2,2,29.85,65.0,2026-06-04 08:50:00,honey,False,
1315,2,2,29.79,65.0,2026-06-04 09:00:00,honey,False,
1316,2,2,31.39,65.0,2026-06-04 09:10:00,honey,False,
1317,2,2,32.54,65.0,2026-06-04 09:20:00,honey,False,
1318,2,2,30.44,91.03,2026-06-04 09:30:00,honey,True,humedad_critica
1319,2,2,31.12,65.0,2026-06-04 09:40:00,honey,False,
1320,2,2,30.2,65.0,2026-06-04 09:50:00,honey,False,
1321,2,2,31.13,64.44,2026-06-04 10:00:00,honey,False,
1322,2,2,31.66,65.0,2026-06-04 10:10:00,honey,False,
1323,2,2,30.44,65.0,2026-06-04 10:20:00,honey,False,
1324,2,2,29.82,65.0,2026-06-04 10:30:00,honey,False,
1325,2,2,32.1,65.0,2026-06-04 10:40:00,honey,False,
1326,2,2,30.43,,2026-06-04 10:50:00,honey,False,
1327,2,2,30.95,65.0,2026-06-04 11:00:00,honey,False,
1328,2,2,32.0,65.0,2026-06-04 11:10:00,honey,False,
1329,2,2,30.71,65.0,2026-06-04 11:20:00,honey,False,
1330,2,2,32.24,65.0,2026-06-04 11:30:00,honey,False,
1331,2,2,30.95,65.0,2026-06-04 11:40:00,honey,False,
1332,2,2,,65.0,2026-06-04 11:50:00,honey,False,
1333,2,2,30.59,65.0,2026-06-04 12:00:00,honey,False,
1334,2,2,47.04,65.0,2026-06-04 12:10:00,honey,True,fluctuacion_termica
1335,2,2,102.75,65.0,2026-06-04 12:20:00,honey,True,valor_imposible
1336,2,2,32.07,65.0,2026-06-04 12:30:00,honey,False,
1337,2,2,30.4,65.0,2026-06-04 12:40:00,honey,False,
1338,2,2,31.59,95.27,2026-06-04 12:50:00,honey,True,humedad_critica
1339,2,2,31.99,65.0,2026-06-04 13:00:00,honey,False,
1340,2,2,31.91,65.0,2026-06-04 13:10:00,honey,False,
1341,2,2,31.14,65.0,2026-06-04 13:20:00,honey,False,
1342,2,2,30.2,65.0,2026-06-04 13:30:00,honey,False,
1343,2,2,18.34,65.0,2026-06-04 13:40:00,honey,True,fluctuacion_termica
1344,2,2,31.49,65.0,2026-06-04 13:50:00,honey,False,
1345,2,2,31.29,-0.83,2026-06-04 14:00:00,honey,True,valor_imposible
1346,2,2,30.92,,2026-06-04 14:10:00,honey,False,
1347,2,2,30.36,64.82,2026-06-04 14:20:00,honey,False,
1348,2,2,31.69,65.0,2026-06-04 14:30:00,honey,False,
1349,2,2,30.99,65.0,2026-06-04 14:40:00,honey,False,
1350,2,2,43.98,65.0,2026-06-04 14:50:00,honey,True,fluctuacion_termica
1351,2,2,30.01,65.0,2026-06-04 15:00:00,honey,False,
1352,2,2,30.87,65.0,2026-06-04 15:10:00,honey,False,
1353,2,2,31.49,65.0,2026-06-04 15:20:00,honey,False,
1354,2,2,30.15,64.13,2026-06-04 15:30:00,honey,False,
1355,2,2,30.13,65.0,2026-06-04 15:40:00,honey,False,
1356,2,2,29.16,64.02,2026-06-04 15:50:00,honey,False,
1357,2,2,31.64,64.85,2026-06-04 16:00:00,honey,False,
1358,2,2,28.18,63.78,2026-06-04 16:10:00,honey,False,
1359,2,2,29.15,65.0,2026-06-04 16:20:00,honey,False,
