id_lote,nombre_lote,estado_lote,tipo_proceso,timestamp,horas_transcurridas,horas_restantes,temperatura_grano,temperatura_ambiental,humedad_grano_raw,presion_hpa,altitud_m,lluvia_analog,lluvia_detectada,lluvia,luz,delta_temp,_es_anomalia,_severidad,_tipo_anomalia,lluvia_sostenida
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:15:58.695108,3.4697721466666662,,31.13,31.88,,953.658,508.396,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:01.796104,3.470633534444445,,31.13,31.89,,953.651,508.452,,,0.0,0.0,-0.7600000000000016,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:03.697397,3.471161671388889,,31.13,31.89,,953.651,508.452,,,0.0,0.0,-0.7600000000000016,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:06.797193,3.4720227258333334,,31.13,31.89,,953.657,508.408,,,0.0,0.0,-0.7600000000000016,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:08.697195,3.4725505041666667,,31.13,31.89,,953.657,508.408,,,0.0,0.0,-0.7600000000000016,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:11.793971,3.473410719722222,,31.13,31.88,,953.62,508.729,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:13.686146,3.4739363238888887,,31.13,31.88,,953.62,508.729,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:16.788626,3.474798123888889,,31.06,31.89,,953.691,508.104,,,0.0,0.0,-0.8300000000000018,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:18.694667,3.4753275797222223,,31.06,31.89,,953.691,508.104,,,0.0,0.0,-0.8300000000000018,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:21.804617,3.4761914547222226,,31.06,31.89,,953.674,508.257,,,0.0,0.0,-0.8300000000000018,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:23.686967,3.4767143297222223,,31.06,31.89,,953.674,508.257,,,0.0,0.0,-0.8300000000000018,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:26.790552,3.4775764366666664,,31.06,31.88,,953.707,507.969,,,0.0,0.0,-0.8200000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:28.690577,3.478104221388889,,31.06,31.88,,953.707,507.969,,,0.0,0.0,-0.8200000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:31.798840,3.478967627777778,,31.13,31.88,,953.671,508.28,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:33.690390,3.479493058333333,,31.13,31.88,,953.671,508.28,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:36.797716,3.4803562044444445,,31.13,31.88,,953.694,508.081,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:38.693936,3.4808829322222223,,31.13,31.88,,953.694,508.081,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:41.792315,3.481743593055556,,31.13,31.88,,953.689,508.122,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:43.683107,3.482268813055556,,31.13,31.88,,953.689,508.122,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:46.803711,3.4831356475,,31.06,31.88,,953.605,508.861,,,0.0,0.0,-0.8200000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:48.687692,3.483658975555556,,31.06,31.88,,953.605,508.861,,,0.0,0.0,-0.8200000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:51.790144,3.4845207677777776,,31.06,31.88,,953.703,508.003,,,0.0,0.0,-0.8200000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:53.682453,3.485046409166667,,31.06,31.88,,953.703,508.003,,,0.0,0.0,-0.8200000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:56.831976,3.4859212766666667,,31.13,31.88,,953.648,508.483,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:16:58.700178,3.486440221666667,,31.13,31.88,,953.648,508.483,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:01.800702,3.4873014783333334,,31.13,31.88,,953.732,507.747,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:03.770050,3.4878485194444444,,31.13,31.88,,953.732,507.747,,,0.0,0.0,-0.75,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:06.799199,3.488689949722222,,31.13,31.87,,953.657,508.403,,,0.0,0.0,-0.740000000000002,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:08.705214,3.4892193983333337,,31.13,31.87,,953.657,508.403,,,0.0,0.0,-0.740000000000002,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:11.814090,3.490082975,,31.13,31.87,,953.624,508.696,,,0.0,0.0,-0.740000000000002,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:13.688117,3.490603538055556,,31.13,31.87,,953.624,508.696,,,0.0,0.0,-0.740000000000002,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:16.790737,3.4914653769444444,,31.13,31.86,,953.661,508.366,,,0.0,0.0,-0.7300000000000004,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:18.688780,3.491992611111111,,31.13,31.86,,953.661,508.366,,,0.0,0.0,-0.7300000000000004,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:21.790687,3.4928542519444443,,31.13,31.87,,953.72,507.853,,,0.0,0.0,-0.740000000000002,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:23.685185,3.493380501388889,,31.13,31.87,,953.72,507.853,,,0.0,0.0,-0.740000000000002,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:26.792618,3.4942436772222223,,31.06,31.86,,953.665,508.336,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:28.693988,3.4947718355555555,,31.06,31.86,,953.665,508.336,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:31.886339,3.4956585997222223,,31.06,31.86,,953.669,508.295,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:33.693780,3.496160666666667,,31.06,31.86,,953.669,508.295,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:36.797131,3.4970227086111114,,31.06,31.86,,953.62,508.725,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:38.698006,3.4975507294444443,,31.06,31.86,,953.62,508.725,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:41.794591,3.4984108919444443,,31.06,31.86,,953.63,508.643,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:43.690611,3.4989375641666665,,31.06,31.86,,953.63,508.643,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:46.791346,3.499798879444444,,31.06,31.86,,953.64,508.553,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:48.695247,3.5003277408333338,,31.06,31.86,,953.64,508.553,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:51.797678,3.5011895272222224,,31.06,31.86,,953.597,508.931,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:53.691287,3.5017155297222224,,31.06,31.86,,953.597,508.931,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:56.792968,3.502577107777778,,31.06,31.86,,953.599,508.913,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:17:58.699368,3.503106663333333,,31.06,31.86,,953.599,508.913,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:01.793467,3.503966135277778,,31.13,31.86,,953.584,509.044,,,0.0,0.0,-0.7300000000000004,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:03.695327,3.5044944297222225,,31.13,31.86,,953.584,509.044,,,0.0,0.0,-0.7300000000000004,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:06.800200,3.5053568944444446,,31.06,31.86,,953.667,508.313,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:08.697628,3.5058839577777774,,31.06,31.86,,953.667,508.313,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:11.796955,3.506744881944445,,31.06,31.85,,953.641,508.545,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:13.687782,3.5072701116666667,,31.06,31.85,,953.641,508.545,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:16.792734,3.5081325983333334,,31.06,31.86,,953.682,508.183,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:18.698888,3.508662085555556,,31.06,31.86,,953.682,508.183,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:21.795663,3.5095223008333334,,31.06,31.85,,953.692,508.096,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:23.691457,3.510048910277778,,31.06,31.85,,953.692,508.096,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:26.794697,3.510910921388889,,31.06,31.86,,953.643,508.527,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:28.692720,3.51143815,,31.06,31.86,,953.643,508.527,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:31.797910,3.512300702777778,,31.06,31.85,,953.632,508.62,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:33.695995,3.512827948611111,,31.06,31.85,,953.632,508.62,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:36.796053,3.513689075833333,,31.06,31.86,,953.616,508.767,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:38.692791,3.5142159475000003,,31.06,31.86,,953.616,508.767,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:41.789715,3.5150762041666668,,31.06,31.86,,953.64,508.553,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:43.683612,3.5156022866666667,,31.06,31.86,,953.64,508.553,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:46.812460,3.516471411111111,,31.06,31.86,,953.631,508.628,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:48.688711,3.516992591944444,,31.06,31.86,,953.631,508.628,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:51.869741,3.517876211388889,,31.06,31.85,,953.591,508.984,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:53.687676,3.518381193333333,,31.06,31.85,,953.591,508.984,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:56.792028,3.519243513333333,,31.06,31.85,,953.675,508.246,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:18:58.714839,3.5197776275,,31.06,31.85,,953.675,508.246,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:01.790327,3.520631929722222,,31.06,31.86,,953.6,508.901,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:03.682515,3.5211575375,,31.06,31.86,,953.6,508.901,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:06.809005,3.5220260069444445,,31.13,31.86,,953.677,508.227,,,0.0,0.0,-0.7300000000000004,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:08.687827,3.522547901944445,,31.13,31.86,,953.677,508.227,,,0.0,0.0,-0.7300000000000004,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:11.796136,3.5234113211111118,,31.13,31.86,,953.613,508.793,,,0.0,0.0,-0.7300000000000004,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:13.691275,3.523937748611111,,31.13,31.86,,953.613,508.793,,,0.0,0.0,-0.7300000000000004,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:16.800963,3.5248015508333337,,31.06,31.86,,953.631,508.631,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:18.686551,3.5253253252777776,,31.06,31.86,,953.631,508.631,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:21.810646,3.526193129444444,,31.06,31.86,,953.586,509.021,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:23.700333,3.5267180425,,31.06,31.86,,953.586,509.021,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:26.791327,3.5275766519444445,,31.06,31.86,,953.677,508.227,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:28.692572,3.5281047755555552,,31.06,31.86,,953.677,508.227,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:31.789777,3.528965110277777,,31.06,31.85,,953.601,508.722,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:33.687103,3.5294921452777777,,31.06,31.85,,953.601,508.722,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:36.803165,3.530357718055556,,31.06,31.86,,953.665,508.332,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:38.690218,3.5308818994444446,,31.06,31.86,,953.665,508.332,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:41.794078,3.5317440827777777,,31.13,31.86,,953.602,508.887,,,0.0,0.0,-0.7300000000000004,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:43.698869,3.5322731913888887,,31.13,31.86,,953.602,508.887,,,0.0,0.0,-0.7300000000000004,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:46.793286,3.5331327516666664,,31.06,31.85,,953.612,508.797,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:48.691307,3.533659979722222,,31.06,31.85,,953.612,508.797,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:51.804214,3.5345246761111118,,31.06,31.85,,953.599,508.909,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:53.690850,3.5350487416666665,,31.06,31.85,,953.599,508.909,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:56.792720,3.5359103722222223,,31.06,31.85,,953.699,508.036,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:19:58.691630,3.5364378472222224,,31.06,31.85,,953.699,508.036,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:01.793857,3.537299576944444,,31.06,31.85,,953.658,508.4,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:03.691290,3.537826641666667,,31.06,31.85,,953.658,508.4,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:06.793110,3.538688258333333,,31.06,31.85,,953.688,508.13,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:08.698974,3.539217665,,31.06,31.85,,953.688,508.13,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:11.806203,3.5400807841666664,,31.06,31.86,,953.617,508.752,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:13.698985,3.5406065569444447,,31.06,31.86,,953.617,508.752,,,0.0,0.0,-0.8000000000000007,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:16.801436,3.541468348888889,,31.06,31.85,,953.623,508.7,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:18.722769,3.5420020525,,31.06,31.85,,953.623,508.7,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:21.806040,3.542858516666666,,31.06,31.85,,953.632,508.625,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:23.701294,3.543384976111111,,31.06,31.85,,953.632,508.625,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:26.799246,3.544245518333333,,31.06,31.85,,953.648,508.485,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:28.694544,3.54477199,,31.06,31.85,,953.648,508.485,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:31.799560,3.5456344944444447,,31.06,31.85,,953.608,508.831,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:33.690205,3.546159673611111,,31.06,31.85,,953.608,508.831,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:36.788986,3.5470204461111114,,31.06,31.85,,953.637,508.579,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:38.694619,3.5475497886111107,,31.06,31.85,,953.637,508.579,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:41.794489,3.5484108636111107,,31.06,31.85,,953.607,508.837,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:43.686049,3.548936296944444,,31.06,31.85,,953.607,508.837,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:46.792904,3.549799312222222,,31.06,31.84,,953.622,508.711,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:48.684030,3.550324625,,31.06,31.84,,953.622,508.711,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:51.787974,3.5511868316666666,,31.06,31.85,,953.604,508.868,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:53.685579,3.5517139441666665,,31.06,31.85,,953.604,508.868,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:56.797745,3.552578434722222,,31.06,31.84,,953.654,508.429,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:20:58.692593,3.553104781388889,,31.06,31.84,,953.654,508.429,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:01.791412,3.5539655644444443,,31.06,31.85,,953.628,508.658,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:03.690664,3.554493134444445,,31.06,31.85,,953.628,508.658,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:06.807945,3.5553590458333333,,31.06,31.85,,953.583,509.048,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:08.684267,3.555880246388889,,31.06,31.85,,953.583,509.048,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:11.799641,3.556745628055556,,31.06,31.84,,953.644,508.515,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:13.695741,3.5572723225000003,,31.06,31.84,,953.644,508.515,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:16.824308,3.558141368888889,,31.06,31.85,,953.643,508.523,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:18.686926,3.5586587627777777,,31.06,31.85,,953.643,508.523,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:21.787623,3.5595200675,,31.06,31.85,,953.605,508.857,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:23.687945,3.5600479347222223,,31.06,31.85,,953.605,508.857,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:26.789076,3.56090936,,31.06,31.85,,953.657,508.408,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:28.688971,3.5614371086111114,,31.06,31.85,,953.657,508.408,,,0.0,0.0,-0.7900000000000027,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:31.802642,3.562302017222222,,31.06,31.84,,953.618,508.744,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:33.682526,3.562824207222222,,31.06,31.84,,953.618,508.744,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:36.783972,3.56368572,,31.06,31.84,,953.657,508.403,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:38.696926,3.5642170961111117,,31.06,31.84,,953.657,508.403,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:41.813281,3.565082750277777,,31.06,31.84,,953.637,508.579,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:43.697028,3.5656060133333334,,31.06,31.84,,953.637,508.579,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:46.802195,3.566468559722222,,31.06,31.84,,953.632,508.625,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:48.696938,3.566994877222222,,31.06,31.84,,953.632,508.625,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:51.798152,3.567856325555556,,31.06,31.84,,953.691,508.104,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:53.687148,3.5683810466666666,,31.06,31.84,,953.691,508.104,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-19 08:21:56.800168,3.569245774444445,,31.06,31.84,,953.613,508.789,,,0.0,0.0,-0.7800000000000011,False,normal,normal,False
